id,name,name_en,description,description_en,full_video_url,full_video_image_url,introduction,introduction_en,slug,slug_en,attribute_name,attribute_value
9,"Tirages verticaux à la poulie","Lat Pulldowns","<p>Asseyez-vous à la machine, saisissez la barre large avec les mains <strong>écartées</strong>.</p><p>Tirez la barre vers le <em>haut de la poitrine</em> en contractant les dorsaux, puis remontez lentement.</p>","<p>Sit at the machine and grip the wide bar with hands <strong>spread wide</strong>.</p><p>Pull the bar to <em>upper chest</em> by contracting lats, then slowly return.</p>",https://www.youtube.com/watch?v=CAwf7n6Luuc,https://img.youtube.com/vi/CAwf7n6Luuc/maxresdefault.jpg,"Exercice machine pour développer la largeur du dos.","Cable machine exercise to build back width.","tirages-verticaux-a-la-poulie","lat-pulldowns",SECONDARY_MUSCLE,BICEPS
9,"Tirages verticaux à la poulie","Lat Pulldowns","<p>Asseyez-vous à la machine, saisissez la barre large avec les mains <strong>écartées</strong>.</p><p>Tirez la barre vers le <em>haut de la poitrine</em> en contractant les dorsaux, puis remontez lentement.</p>","<p>Sit at the machine and grip the wide bar with hands <strong>spread wide</strong>.</p><p>Pull the bar to <em>upper chest</em> by contracting lats, then slowly return.</p>",https://www.youtube.com/watch?v=CAwf7n6Luuc,https://img.youtube.com/vi/CAwf7n6Luuc/maxresdefault.jpg,"Exercice machine pour développer la largeur du dos.","Cable machine exercise to build back width.","tirages-verticaux-a-la-poulie","lat-pulldowns",EQUIPMENT,CABLE
9,"Tirages verticaux à la poulie","Lat Pulldowns","<p>Asseyez-vous à la machine, saisissez la barre large avec les mains <strong>écartées</strong>.</p><p>Tirez la barre vers le <em>haut de la poitrine</em> en contractant les dorsaux, puis remontez lentement.</p>","<p>Sit at the machine and grip the wide bar with hands <strong>spread wide</strong>.</p><p>Pull the bar to <em>upper chest</em> by contracting lats, then slowly return.</p>",https://www.youtube.com/watch?v=CAwf7n6Luuc,https://img.youtube.com/vi/CAwf7n6Luuc/maxresdefault.jpg,"Exercice machine pour développer la largeur du dos.","Cable machine exercise to build back width.","tirages-verticaux-a-la-poulie","lat-pulldowns",MECHANICS_TYPE,COMPOUND
10,"Rameur élastique","Resistance Band Rows","<p>Fixez l'élastique devant vous à hauteur de poitrine.</p><p>Tirez les coudes vers l'arrière en <strong>serrant</strong> les omoplates, gardez le <em>tronc droit</em> et contractez le dos.</p>","<p>Anchor the band in front of you at chest height.</p><p>Pull elbows back while <strong>squeezing</strong> shoulder blades, keep <em>torso straight</em> and engage back muscles.</p>",https://www.youtube.com/watch?v=roCP6wCXPqo,https://img.youtube.com/vi/roCP6wCXPqo/maxresdefault.jpg,"Exercice avec élastique pour renforcer le dos.","Resistance band exercise to strengthen the back.","rameur-elastique","resistance-band-rows",TYPE,STRENGTH
10,"Rameur élastique","Resistance Band Rows","<p>Fixez l'élastique devant vous à hauteur de poitrine.</p><p>Tirez les coudes vers l'arrière en <strong>serrant</strong> les omoplates, gardez le <em>tronc droit</em> et contractez le dos.</p>","<p>Anchor the band in front of you at chest height.</p><p>Pull elbows back while <strong>squeezing</strong> shoulder blades, keep <em>torso straight</em> and engage back muscles.</p>",https://www.youtube.com/watch?v=roCP6wCXPqo,https://img.youtube.com/vi/roCP6wCXPqo/maxresdefault.jpg,"Exercice avec élastique pour renforcer le dos.","Resistance band exercise to strengthen the back.","rameur-elastique","resistance-band-rows",PRIMARY_MUSCLE,BACK
10,"Rameur élastique","Resistance Band Rows","<p>Fixez l'élastique devant vous à hauteur de poitrine.</p><p>Tirez les coudes vers l'arrière en <strong>serrant</strong> les omoplates, gardez le <em>tronc droit</em> et contractez le dos.</p>","<p>Anchor the band in front of you at chest height.</p><p>Pull elbows back while <strong>squeezing</strong> shoulder blades, keep <em>torso straight</em> and engage back muscles.</p>",https://www.youtube.com/watch?v=roCP6wCXPqo,https://img.youtube.com/vi/roCP6wCXPqo/maxresdefault.jpg,"Exercice avec élastique pour renforcer le dos.","Resistance band exercise to strengthen the back.","rameur-elastique","resistance-band-rows",SECONDARY_MUSCLE,SHOULDERS
10,"Rameur élastique","Resistance Band Rows","<p>Fixez l'élastique devant vous à hauteur de poitrine.</p><p>Tirez les coudes vers l'arrière en <strong>serrant</strong> les omoplates, gardez le <em>tronc droit</em> et contractez le dos.</p>","<p>Anchor the band in front of you at chest height.</p><p>Pull elbows back while <strong>squeezing</strong> shoulder blades, keep <em>torso straight</em> and engage back muscles.</p>",https://www.youtube.com/watch?v=roCP6wCXPqo,https://img.youtube.com/vi/roCP6wCXPqo/maxresdefault.jpg,"Exercice avec élastique pour renforcer le dos.","Resistance band exercise to strengthen the back.","rameur-elastique","resistance-band-rows",EQUIPMENT,RESISTANCE_BAND
10,"Rameur élastique","Resistance Band Rows","<p>Fixez l'élastique devant vous à hauteur de poitrine.</p><p>Tirez les coudes vers l'arrière en <strong>serrant</strong> les omoplates, gardez le <em>tronc droit</em> et contractez le dos.</p>","<p>Anchor the band in front of you at chest height.</p><p>Pull elbows back while <strong>squeezing</strong> shoulder blades, keep <em>torso straight</em> and engage back muscles.</p>",https://www.youtube.com/watch?v=roCP6wCXPqo,https://img.youtube.com/vi/roCP6wCXPqo/maxresdefault.jpg,"Exercice avec élastique pour renforcer le dos.","Resistance band exercise to strengthen the back.","rameur-elastique","resistance-band-rows",MECHANICS_TYPE,COMPOUND
11,"Élévations mollets","Calf Raises","<p>Debout, pieds <strong>parallèles</strong> à la largeur des hanches.</p><p>Montez sur la pointe des pieds en contractant les <em>mollets</em> au maximum, puis redescendez lentement.</p>","<p>Stand with feet <strong>parallel</strong> and hip-width apart.</p><p>Rise up on toes while contracting <em>calves</em> maximally, then lower slowly.</p>",https://www.youtube.com/watch?v=gwLzBJYoWlI,https://img.youtube.com/vi/gwLzBJYoWlI/maxresdefault.jpg,"Exercice simple pour développer les mollets.","Simple exercise to develop calf muscles.","elevations-mollets","calf-raises",TYPE,STRENGTH
11,"Élévations mollets","Calf Raises","<p>Debout, pieds <strong>parallèles</strong> à la largeur des hanches.</p><p>Montez sur la pointe des pieds en contractant les <em>mollets</em> au maximum, puis redescendez lentement.</p>","<p>Stand with feet <strong>parallel</strong> and hip-width apart.</p><p>Rise up on toes while contracting <em>calves</em> maximally, then lower slowly.</p>",https://www.youtube.com/watch?v=gwLzBJYoWlI,https://img.youtube.com/vi/gwLzBJYoWlI/maxresdefault.jpg,"Exercice simple pour développer les mollets.","Simple exercise to develop calf muscles.","elevations-mollets","calf-raises",PRIMARY_MUSCLE,CALVES
11,"Élévations mollets","Calf Raises","<p>Debout, pieds <strong>parallèles</strong> à la largeur des hanches.</p><p>Montez sur la pointe des pieds en contractant les <em>mollets</em> au maximum, puis redescendez lentement.</p>","<p>Stand with feet <strong>parallel</strong> and hip-width apart.</p><p>Rise up on toes while contracting <em>calves</em> maximally, then lower slowly.</p>",https://www.youtube.com/watch?v=gwLzBJYoWlI,https://img.youtube.com/vi/gwLzBJYoWlI/maxresdefault.jpg,"Exercice simple pour développer les mollets.","Simple exercise to develop calf muscles.","elevations-mollets","calf-raises",SECONDARY_MUSCLE,CORE
11,"Élévations mollets","Calf Raises","<p>Debout, pieds <strong>parallèles</strong> à la largeur des hanches.</p><p>Montez sur la pointe des pieds en contractant les <em>mollets</em> au maximum, puis redescendez lentement.</p>","<p>Stand with feet <strong>parallel</strong> and hip-width apart.</p><p>Rise up on toes while contracting <em>calves</em> maximally, then lower slowly.</p>",https://www.youtube.com/watch?v=gwLzBJYoWlI,https://img.youtube.com/vi/gwLzBJYoWlI/maxresdefault.jpg,"Exercice simple pour développer les mollets.","Simple exercise to develop calf muscles.","elevations-mollets","calf-raises",EQUIPMENT,BODYWEIGHT
11,"Élévations mollets","Calf Raises","<p>Debout, pieds <strong>parallèles</strong> à la largeur des hanches.</p><p>Montez sur la pointe des pieds en contractant les <em>mollets</em> au maximum, puis redescendez lentement.</p>","<p>Stand with feet <strong>parallel</strong> and hip-width apart.</p><p>Rise up on toes while contracting <em>calves</em> maximally, then lower slowly.</p>",https://www.youtube.com/watch?v=gwLzBJYoWlI,https://img.youtube.com/vi/gwLzBJYoWlI/maxresdefault.jpg,"Exercice simple pour développer les mollets.","Simple exercise to develop calf muscles.","elevations-mollets","calf-raises",MECHANICS_TYPE,ISOLATION
12,"Frappes médecine ball","Medicine Ball Slams","<p>Tenez le médecine ball au-dessus de la tête avec les deux mains.</p><p>Frappez <strong>explosément</strong> vers le sol en engageant tout le <em>tronc</em>, récupérez la balle et répétez.</p>","<p>Hold medicine ball overhead with both hands.</p><p>Slam <strong>explosively</strong> to the ground engaging entire <em>core</em>, retrieve ball and repeat.</p>",https://www.youtube.com/watch?v=QCzJ2KqtCRo,https://img.youtube.com/vi/QCzJ2KqtCRo/maxresdefault.jpg,"Exercice explosif pour le cardio et les abdominaux.","Explosive exercise for cardio and core strength.","frappes-medecine-ball","medicine-ball-slams",TYPE,CARDIO
12,"Frappes médecine ball","Medicine Ball Slams","<p>Tenez le médecine ball au-dessus de la tête avec les deux mains.</p><p>Frappez <strong>explosément</strong> vers le sol en engageant tout le <em>tronc</em>, récupérez la balle et répétez.</p>","<p>Hold medicine ball overhead with both hands.</p><p>Slam <strong>explosively</strong> to the ground engaging entire <em>core</em>, retrieve ball and repeat.</p>",https://www.youtube.com/watch?v=QCzJ2KqtCRo,https://img.youtube.com/vi/QCzJ2KqtCRo/maxresdefault.jpg,"Exercice explosif pour le cardio et les abdominaux.","Explosive exercise for cardio and core strength.","frappes-medecine-ball","medicine-ball-slams",PRIMARY_MUSCLE,CORE
12,"Frappes médecine ball","Medicine Ball Slams","<p>Tenez le médecine ball au-dessus de la tête avec les deux mains.</p><p>Frappez <strong>explosément</strong> vers le sol en engageant tout le <em>tronc</em>, récupérez la balle et répétez.</p>","<p>Hold medicine ball overhead with both hands.</p><p>Slam <strong>explosively</strong> to the ground engaging entire <em>core</em>, retrieve ball and repeat.</p>",https://www.youtube.com/watch?v=QCzJ2KqtCRo,https://img.youtube.com/vi/QCzJ2KqtCRo/maxresdefault.jpg,"Exercice explosif pour le cardio et les abdominaux.","Explosive exercise for cardio and core strength.","frappes-medecine-ball","medicine-ball-slams",SECONDARY_MUSCLE,SHOULDERS
12,"Frappes médecine ball","Medicine Ball Slams","<p>Tenez le médecine ball au-dessus de la tête avec les deux mains.</p><p>Frappez <strong>explosément</strong> vers le sol en engageant tout le <em>tronc</em>, récupérez la balle et répétez.</p>","<p>Hold medicine ball overhead with both hands.</p><p>Slam <strong>explosively</strong> to the ground engaging entire <em>core</em>, retrieve ball and repeat.</p>",https://www.youtube.com/watch?v=QCzJ2KqtCRo,https://img.youtube.com/vi/QCzJ2KqtCRo/maxresdefault.jpg,"Exercice explosif pour le cardio et les abdominaux.","Explosive exercise for cardio and core strength.","frappes-medecine-ball","medicine-ball-slams",EQUIPMENT,MEDICINE_BALL
12,"Frappes médecine ball","Medicine Ball Slams","<p>Tenez le médecine ball au-dessus de la tête avec les deux mains.</p><p>Frappez <strong>explosément</strong> vers le sol en engageant tout le <em>tronc</em>, récupérez la balle et répétez.</p>","<p>Hold medicine ball overhead with both hands.</p><p>Slam <strong>explosively</strong> to the ground engaging entire <em>core</em>, retrieve ball and repeat.</p>",https://www.youtube.com/watch?v=QCzJ2KqtCRo,https://img.youtube.com/vi/QCzJ2KqtCRo/maxresdefault.jpg,"Exercice explosif pour le cardio et les abdominaux.","Explosive exercise for cardio and core strength.","frappes-medecine-ball","medicine-ball-slams",MECHANICS_TYPE,COMPOUND
13,"Montées de genoux","Mountain Climbers","<p>En position de planche, amenez <strong>alternativement</strong> les genoux vers la poitrine.</p><p>Gardez les mains fixes au sol et maintenez un <em>rythme rapide</em> tout en gardant le dos droit.</p>","<p>In plank position, bring knees <strong>alternately</strong> toward chest.</p><p>Keep hands fixed on ground and maintain <em>fast pace</em> while keeping back straight.</p>",https://www.youtube.com/watch?v=nmwgirgXLYM,https://img.youtube.com/vi/nmwgirgXLYM/maxresdefault.jpg,"Exercice cardio intense pour tout le corps.","High-intensity cardio exercise for full body.","montees-de-genoux","mountain-climbers",TYPE,CARDIO
13,"Montées de genoux","Mountain Climbers","<p>En position de planche, amenez <strong>alternativement</strong> les genoux vers la poitrine.</p><p>Gardez les mains fixes au sol et maintenez un <em>rythme rapide</em> tout en gardant le dos droit.</p>","<p>In plank position, bring knees <strong>alternately</strong> toward chest.</p><p>Keep hands fixed on ground and maintain <em>fast pace</em> while keeping back straight.</p>",https://www.youtube.com/watch?v=nmwgirgXLYM,https://img.youtube.com/vi/nmwgirgXLYM/maxresdefault.jpg,"Exercice cardio intense pour tout le corps.","High-intensity cardio exercise for full body.","montees-de-genoux","mountain-climbers",PRIMARY_MUSCLE,CORE
13,"Montées de genoux","Mountain Climbers","<p>En position de planche, amenez <strong>alternativement</strong> les genoux vers la poitrine.</p><p>Gardez les mains fixes au sol et maintenez un <em>rythme rapide</em> tout en gardant le dos droit.</p>","<p>In plank position, bring knees <strong>alternately</strong> toward chest.</p><p>Keep hands fixed on ground and maintain <em>fast pace</em> while keeping back straight.</p>",https://www.youtube.com/watch?v=nmwgirgXLYM,https://img.youtube.com/vi/nmwgirgXLYM/maxresdefault.jpg,"Exercice cardio intense pour tout le corps.","High-intensity cardio exercise for full body.","montees-de-genoux","mountain-climbers",SECONDARY_MUSCLE,SHOULDERS
13,"Montées de genoux","Mountain Climbers","<p>En position de planche, amenez <strong>alternativement</strong> les genoux vers la poitrine.</p><p>Gardez les mains fixes au sol et maintenez un <em>rythme rapide</em> tout en gardant le dos droit.</p>","<p>In plank position, bring knees <strong>alternately</strong> toward chest.</p><p>Keep hands fixed on ground and maintain <em>fast pace</em> while keeping back straight.</p>",https://www.youtube.com/watch?v=nmwgirgXLYM,https://img.youtube.com/vi/nmwgirgXLYM/maxresdefault.jpg,"Exercice cardio intense pour tout le corps.","High-intensity cardio exercise for full body.","montees-de-genoux","mountain-climbers",EQUIPMENT,BODYWEIGHT
13,"Montées de genoux","Mountain Climbers","<p>En position de planche, amenez <strong>alternativement</strong> les genoux vers la poitrine.</p><p>Gardez les mains fixes au sol et maintenez un <em>rythme rapide</em> tout en gardant le dos droit.</p>","<p>In plank position, bring knees <strong>alternately</strong> toward chest.</p><p>Keep hands fixed on ground and maintain <em>fast pace</em> while keeping back straight.</p>",https://www.youtube.com/watch?v=nmwgirgXLYM,https://img.youtube.com/vi/nmwgirgXLYM/maxresdefault.jpg,"Exercice cardio intense pour tout le corps.","High-intensity cardio exercise for full body.","montees-de-genoux","mountain-climbers",MECHANICS_TYPE,COMPOUND
14,"Étirement des ischio-jambiers","Hamstring Stretch","<p>Assis au sol, une jambe tendue, penchez-vous vers l'avant.</p><p>Gardez le <strong>dos droit</strong> et attrapez votre pied, ressentez l'étirement <em>progressif</em> à l'arrière de la cuisse.</p>","<p>Sit on floor with one leg extended, lean forward.</p><p>Keep <strong>back straight</strong> and reach for your foot, feel <em>gradual</em> stretch in back of thigh.</p>",https://www.youtube.com/watch?v=oyGEVPuumtk,https://img.youtube.com/vi/oyGEVPuumtk/maxresdefault.jpg,"Étirement essentiel pour la flexibilité des jambes.","Essential stretch for leg flexibility.","etirement-des-ischio-jambiers","hamstring-stretch",TYPE,STRETCHING
